Material Composition,EnergyAboveHull,Formation_energy,Paper citation
La4Sr4Mn6Fe2O24,45.29321414,-1.919326133,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn6Ni2O24,83.15072959,-1.766397781,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn7Co1O24,60.28509071,-1.887070322,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn7Fe1O24,53.12824467,-1.925610358,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn7Ni1O24,69.20850033,-1.852758682,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Ni4Co4O24,132.2115882,-1.362620437,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Ni6Co2O24,178.5198683,-1.258504156,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Ni7Co1O24,193.5178274,-1.212927765,https://doi.org/10.1016/j.commatsci.2018.04.033
La5Mn8Zn3O24,145.9364657,-1.678776639,https://doi.org/10.1016/j.commatsci.2018.04.033
La5Sr3Fe6Co2O24,47.08625046,-1.828526824,https://doi.org/10.1016/j.commatsci.2018.04.033
La5Zn3Co8O24,181.6597463,-1.283282806,https://doi.org/10.1016/j.commatsci.2018.04.033
La5Zn3Fe8O24,176.1933526,-1.555183839,https://doi.org/10.1016/j.commatsci.2018.04.033
La5Zn3Ni8O24,304.216098,-0.949567681,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Co8O24,59.55211041,-1.822699279,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Fe8O24,0,-2.177125562,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Ga8O24,25.36959074,-2.352538497,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Mn8O24,53.84255407,-2.196951113,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Ni8O24,157.3743632,-1.524656654,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Sc8O24,0,-3.204215734,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2Ti8O24,52.62963569,-2.841028442,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Dy2V8O24,44.856381,-2.460089064,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Co8O24,0,-2.207747551,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Cr8O24,0,-2.781641862,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Fe8O24,0,-2.528814834,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Ga8O24,85.96097361,-2.276456519,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Mn8O24,0,-2.560419884,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Ni8O24,0,-2.162580426,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Sc8O24,30.22875,-3.147375256,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2Ti8O24,34.51982144,-2.845606213,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Gd2V8O24,0,-2.872378336,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Hf2Mn6Zn2O24,129.6765574,-2.149663298,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Hf2Zn2Co6O24,146.5949355,-1.873012986,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Hf2Zn2Fe6O24,156.51523,-2.064646448,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Hf2Zn2Ni6O24,214.2529157,-1.647842142,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Cr8O24,0,-2.430117911,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Fe8O24,0,-2.173331633,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Ga8O24,26.82825386,-2.352220068,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Mn8O24,56.75173357,-2.196571934,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Ni8O24,161.6158558,-1.523150225,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Sc8O24,0,-3.203907555,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2Ti8O24,55.37827769,-2.839385013,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ho2V8O24,47.61927988,-2.458427385,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Mn6Nb2Zn2O24,106.5666851,-2.071447185,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Mn8Zn2O24,94.57362569,-1.867919021,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nb2Zn2Co6O24,143.14427,-1.803925372,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nb2Zn2Fe6O24,110.462825,-1.991988334,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nb2Zn2Ni6O24,185.1823346,-1.611722028,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Co8O24,33.91917722,-1.81950427,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Cr8O24,0,-2.418153331,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Fe8O24,0,-2.165611803,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Ga8O24,12.63281495,-2.341674988,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Mn8O24,40.25443982,-2.186169603,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Ni8O24,131.30468,-1.521898395,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2Sc8O24,0,-3.193954225,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Nd2V8O24,35.46209575,-2.449305055,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Co8O24,43.19281587,-1.820236879,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Cr8O24,0,-2.42340544,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Fe8O24,0,-2.170608912,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Ga8O24,17.33731032,-2.346440347,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Mn8O24,43.48823119,-2.189827463,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Ni8O24,140.1983187,-1.523011004,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Sc8O24,0,-3.198367834,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2Ti8O24,42.32480613,-2.838161542,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Sm2V8O24,26.16951838,-2.453206414,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ta2Mn6Zn2O24,96.27921014,-2.135036781,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ta2Zn2Co6O24,140.8764603,-1.864267969,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ta2Zn2Fe6O24,110.503751,-2.048010931,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ta2Zn2Ni6O24,186.8357749,-1.668143375,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ti2Mn6Zn2O24,95.94694389,-2.116554103,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ti2Zn2Co6O24,140.7914883,-1.82437329,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ti2Zn2Fe6O24,99.67179563,-2.060074253,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Ti2Zn2Ni6O24,202.2909684,-1.605360947,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zn2Co8O24,121.2020585,-1.477420437,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zn2Fe8O24,120.5654641,-1.75143597,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zn2Ni8O24,241.9912159,-1.148930562,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zr2Mn6Zn2O24,95.34311114,-2.147317797,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zr2Zn2Co6O24,114.1942393,-1.868734734,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zr2Zn2Fe6O24,120.1562838,-2.064326446,https://doi.org/10.1016/j.commatsci.2018.04.033
La6Zr2Zn2Ni6O24,200.0474694,-1.62536864,https://doi.org/10.1016/j.commatsci.2018.04.033
La7Mn8Zn1O24,64.76678569,-2.035505402,https://doi.org/10.1016/j.commatsci.2018.04.033
La7Zn1Co8O24,73.74750372,-1.658272819,https://doi.org/10.1016/j.commatsci.2018.04.033
La7Zn1Fe8O24,79.88432553,-1.932741352,https://doi.org/10.1016/j.commatsci.2018.04.033
La7Zn1Ni8O24,188.1395838,-1.339920194,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Co1Ni7O24,108.9798576,-1.581245466,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Co2Ni6O24,86.40676351,-1.628846106,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Co4Ni4O24,55.71532531,-1.709592638,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Co6Ni2O24,47.01813711,-1.768344919,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Co7Ni1O24,48.91154301,-1.79147906,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Co8O24,25.83894891,-1.8395792,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr1Co7O24,34.47065573,-1.898585083,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr1Fe7O24,0,-2.21407383,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr1Ga7O24,1.747132,-2.364538524,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr1Ni7O24,114.2473144,-1.643615598,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr2Co6O24,60.12311255,-1.940570215,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr2Fe6O24,19.90147863,-2.196665678,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr2Ga6O24,0,-2.374713879,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr2Ni6O24,95.76367716,-1.754764372,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr4Co4O24,0,-2.140550731,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr4Fe4O24,0,-2.319500622,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr4Ni4O24,0,-2.050549668,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr6Co2O24,0,-2.284171496,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr6Fe2O24,0,-2.375530067,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr6Ni2O24,0,-2.222467465,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr7Co1O24,0,-2.359609879,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr7Fe1O24,0,-2.403666414,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr7Ni1O24,0,-2.335207988,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Cr8O24,0,-2.431085511,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe1Co7O24,40.91463492,-1.860482486,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe1Ni7O24,115.2002936,-1.611004001,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe2Co6O24,39.33157093,-1.898044521,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe2Ni6O24,102.5143855,-1.684696427,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe4Co4O24,1.920942953,-2.007413092,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe4Ni4O24,0,-1.911433779,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe6Co2O24,0,-2.106539412,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe6Ni2O24,0,-2.048282631,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe7Co1O24,0,-2.142089948,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe7Ni1O24,0,-2.117691807,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Fe8O24,0,-2.178901233,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga4Co4O24,26.31847508,-2.108013809,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga4Fe4O24,0,-2.276335951,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga4Ni4O24,67.08510148,-1.967136997,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga6Co2O24,16.57505557,-2.230860114,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga6Fe2O24,0,-2.315935434,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga6Ni2O24,40.61873268,-2.160009082,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga7Co1O24,11.84797082,-2.292138641,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga7Fe1O24,0,-2.335473176,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga7Ni1O24,25.17480383,-2.257032,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ga8O24,6.371386071,-2.354166668,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Co7O24,0,-2.268157338,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Cr7O24,0,-2.828368017,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Fe7O24,0,-2.625085836,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Ga7O24,34.94084008,-2.354874529,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Mn7O24,0,-2.596978161,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Ni7O24,0,-2.222312104,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Sc7O24,5.056256339,-3.09574308,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1Ti7O24,25.722252,-2.871165949,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg1V7O24,0,-2.8764654,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Co6O24,0,-2.310446477,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Cr6O24,0,-2.811684272,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Fe6O24,0,-2.626363189,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Ga6O24,60.36059818,-2.35469414,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Mn6O24,0,-2.625653539,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Ni6O24,0,-2.265586133,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Sc6O24,34.36901768,-2.983422505,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2Ti6O24,24.13350925,-2.882435786,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg2V6O24,0,-2.862613065,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Co4O24,0,-2.385439753,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Cr4O24,0,-2.768165784,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Fe4O24,0,-2.632480145,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Ga4O24,108.2246685,-2.353270862,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Mn4O24,0,-2.657694045,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Ni4O24,0,-2.349057441,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Sc4O24,89.91354036,-2.761862356,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4Ti4O24,22.18427375,-2.903747209,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mg4V4O24,0,-2.836059896,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn1Co7O24,27.99263983,-1.891598461,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn1Cr7O24,0,-2.403381139,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn1Fe7O24,0,-2.185010208,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn1Ga7O24,33.43611227,-2.311791151,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn1Ni7O24,100.4570447,-1.636347476,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn1V7O24,86.88965402,-2.384837022,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn2Co6O24,29.94908075,-1.943814971,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn2Cr6O24,0,-2.377242517,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn2Fe6O24,27.03043917,-2.147419933,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn2Ga6O24,7.745588477,-2.322170885,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn2Ni6O24,69.26938771,-1.739141877,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn2V6O24,36.17951005,-2.40792781,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn4Co4O24,26.7022126,-2.055407742,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn4Cr4O24,0,-2.331426772,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn4Fe4O24,0,-2.213869383,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn4Ga4O24,0,-2.393529851,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn4Ni4O24,0.442073704,-1.951182679,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn4V4O24,73.3952221,-2.315473384,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn6Co2O24,48.99432914,-2.111086513,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn6Cr2O24,49.84773514,-2.230320778,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn6Fe2O24,43.99569352,-2.172855583,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn6Ni2O24,19.2047597,-2.075633481,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn7Co1O24,36.50751242,-2.162558773,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn7Cr1O24,43.12521542,-2.215984906,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn7Fe1O24,40.26469461,-2.187186808,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn7Ni1O24,31.3433527,-2.135101632,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Mn8O24,39.22644569,-2.198825283,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ni8O24,128.9359517,-1.536261825,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc4Co4O24,0,-2.525178553,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc4Cr4O24,0,-2.822542583,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc4Fe4O24,0,-2.699060194,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc4Mn4O24,0,-2.718608344,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc4Ni4O24,44.41847336,-2.38008399,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc6Co2O24,0,-2.863780729,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc6Cr2O24,0,-3.012704494,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc6Fe2O24,0,-2.9525163,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc6Mn2O24,0,-2.958589,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc6Ni2O24,16.20435918,-2.787950448,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc7Co1O24,0,-3.035703692,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc7Cr1O24,0,-3.109946075,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc7Fe1O24,0,-3.080372977,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc7Mn1O24,9.523520087,-3.056064202,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc7Ni1O24,0,-2.998826551,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Sc8O24,0,-3.208486405,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti4Co4O24,23.94141725,-2.553876156,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti4Cr4O24,62.94422008,-2.641767437,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti4Fe4O24,28.81237225,-2.616754548,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti4Mn4O24,37.34883385,-2.674541698,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti4Ni4O24,39.83120675,-2.458826844,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti6Co2O24,141.4705436,-2.712337509,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti6Cr2O24,117.1257784,-2.736682275,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti6Fe2O24,118.5429729,-2.73526508,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti6Mn2O24,95.52052281,-2.75828753,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti6Ni2O24,208.9890749,-2.644818978,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti7Co1O24,88.38029969,-2.786781561,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti7Cr1O24,74.7468692,-2.796753194,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti7Fe1O24,79.23257647,-2.796415846,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti7Mn1O24,65.35570687,-2.808460571,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti7Ni1O24,122.0387394,-2.76036667,https://doi.org/10.1016/j.commatsci.2018.04.033
La8Ti8O24,30.17024475,-2.857036863,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V4Co4O24,31.378064,-2.233302843,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V4Cr4O24,49.15732575,-2.403775123,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V4Fe4O24,28.2257425,-2.298072234,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V4Ni4O24,104.542615,-2.12055853,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V6Co2O24,61.21370263,-2.329756289,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V6Cr2O24,48.57118688,-2.427568054,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V6Fe2O24,35.15839525,-2.37766361,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V6Ni2O24,117.7144839,-2.273255508,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V7Co1O24,57.49950031,-2.387658512,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V7Cr1O24,36.68524244,-2.451057395,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V7Fe1O24,35.12322163,-2.420960797,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V7Ni1O24,73.00164094,-2.372156371,https://doi.org/10.1016/j.commatsci.2018.04.033
La8V8O24,36.257048,-2.463088985,https://doi.org/10.1016/j.commatsci.2018.04.033
Mg8Fe8O24,636.3393247,-0.898799179,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Co8O24,54.15149222,-1.833547606,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Cr8O24,26.35395975,-2.372191667,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Fe8O24,31.76337063,-2.108750139,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Ga8O24,76.84371871,-2.294690324,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Mn8O24,43.82195669,-2.201371689,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Ni8O24,82.62024503,-1.604858481,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Sc8O24,31.50426003,-3.149843311,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6Ti8O24,45.06238163,-2.829013518,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd2Y6V8O24,0,-2.503506641,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Co8O24,45.40436553,-1.818874813,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Cr8O24,33.885364,-2.350932624,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Fe8O24,38.65176325,-2.089291846,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Ga8O24,79.07980342,-2.274774531,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Mn8O24,45.03777853,-2.182271646,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Ni8O24,73.30236834,-1.590756438,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Sc8O24,30.74580969,-3.132932518,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4Ti8O24,46.69821725,-2.812441726,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd4Y4V8O24,0,-2.489659098,https://doi.org/10.1016/j.commatsci.2018.04.033
Nd8Fe8O24,209.8692985,-1.892934511,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Co4Ni4O24,169.625113,-1.275689108,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Co6Ni2O24,163.7991748,-1.331570139,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Co7Ni1O24,139.0135807,-1.38138328,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Fe1Co7O24,131.7614622,-1.450185206,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Fe1Ni7O24,221.0559036,-1.140567972,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Fe2Co6O24,130.3471878,-1.488121741,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Fe2Ni6O24,204.0465713,-1.223801398,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn1Co7O24,124.477908,-1.470896931,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn1Ni7O24,227.8786717,-1.157153447,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn2Co6O24,122.7725794,-1.522552692,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn2Fe6O24,857.2316653,-0.989713404,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn2Ni6O24,232.6998188,-1.244319848,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn4Co4O24,100.2079541,-1.643816212,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn4Ni4O24,169.5733305,-1.47434065,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn6Co2O24,122.6776568,-1.716423983,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn6Fe2O24,101.768108,-1.810378054,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn6Ni2O24,135.390845,-1.653655702,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn7Co1O24,100.8648832,-1.785775494,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn7Fe1O24,106.2203588,-1.816942279,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Mn7Ni1O24,121.4289773,-1.740183853,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Ni4Co4O24,191.512363,-1.253801858,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Ni6Co2O24,262.8963012,-1.132362827,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ba4Ni7Co1O24,250.5792685,-1.094750186,https://doi.org/10.1016/j.commatsci.2018.04.033
Pr4Ca4Co4Ni4O24,184.5165389,-1.301871387,https://doi.org/10.1016/j.commatsci.2018.04.033
